Site No.,State,District,Location,Pin code,Lat,Long,Address
4119,Tamil Nadu,DINDIGUL,Dindugal,624303,11.160757,77.113908,"Athoor Taluk, Dindugal District, TNDindugalDindugal624303Tamil Nadu"
4120,Tamil Nadu,CUDDALORE,Cuddalore,607102,21.646882,85.620197,"Cuddalore Taluk, Cuddalore DistrictCuddaloreCuddalore607102Tamil Nadu"
4121,Tamil Nadu,VIRUDNAGAR,Virudhunagar,626612,20.123789,86.282545,"Tiruchuli Taluk, VirudhunagarVirudhunagarVirudhunagar626612Tamil Nadu"
4122,Tamil Nadu,COIMBATORE,Coimbatore,641007,23.114543,72.057557,Coimbatore SouthCoimbatoreCoimbatore641007Tamil Nadu
4123,Tamil Nadu,VILLUPPURAM,Villupuram,606201,20.195555,77.280976,", Chinnasalem Taluk, Villupuram DistrictVillupuramVillupuram606201Tamil Nadu"
4124,Tamil Nadu,TIRUVALUR,TIRUVALLUR,631209,27.42204,76.917782,"TIRUTTANI  TALUK,TIRUVALLUR DISTRICTTIRUVALLURTIRUVALLUR631209Tamil Nadu"
4125,Tamil Nadu,VILLUPPURAM,VILLUPURAM,605801,13.337795,79.014056,"Tiruppalapandal Village, ThirukkovilurVILLUPURAMVILLUPURAM605801Tamil Nadu"
4126,Tamil Nadu,VELLORE,Vellore,635804,17.874601,82.965591,"GUDIYATHAM TALUK, VELLORE DISTRICTVelloreVellore635804Tamil Nadu"
4127,Tamil Nadu,KANIYAKUMARI,"Kanyakumari,",629160,25.3227009,75.1256728,"Taluk Vilavancode, District Kanyakumari,Kanyakumari,Kanyakumari,629160Tamil Nadu"
4128,Tamil Nadu,THENI,Theni,625513,24.371122,77.045086,TheniTheni625513Tamil Nadu
4129,Tamil Nadu,VILLUPPURAM,Villupuram,606204,28.66759,73.16462,"Kallakurichi Taluk, Villupuram District,VillupuramVillupuram606204Tamil Nadu"
4130,Tamil Nadu,CUDDALORE,CUDDALORE,607001,29.260801,73.57179,"CUDDALORE TALUK, CUDDALORE DISTCUDDALORECUDDALORE607001Tamil Nadu"
4131,Tamil Nadu,TIRUNELVELI,Tirunelveli,627423,15.39726,79.512392,"Ambasamudram Taluka, Tirunelveli DistricTirunelveliTirunelveli627423Tamil Nadu"
4132,Tamil Nadu,VELLORE,Vellore,632318,22.070998,72.838597,"Arcot Taluk, Vellore DistrictVelloreVellore632318Tamil Nadu"
4133,Tamil Nadu,COIMBATORE,Coimbatore,642001,20.50848,78.125743,"Pollachi Taluk, Coimbatore District,CoimbatoreCoimbatore642001Tamil Nadu"
4134,Tamil Nadu,TIRUNELVELI,Tirunelveli,627501,16.121205,79.908043,"Nanguneri Taluk, Tirunelveli District,TirunelveliTirunelveli627501Tamil Nadu"
4135,Tamil Nadu,SIVAGANGA,Sivagangai,630305,23.691363,74.515397,"Kallal road, Karaikudi Taluk, SivagangaiSivagangaiSivagangai630305Tamil Nadu"
4136,Tamil Nadu,COIMBATORE,Coimbatore,641107,27.0526468,72.2002404,"Manikampalayam In Kunathur Village,CoimbatoreCoimbatore641107Tamil Nadu"
4137,Tamil Nadu,COIMBATORE,Coimbatore,641104,27.361474,74.331789,"Mettupalayam Taluk, Coimbatore Dist.CoimbatoreCoimbatore641104Tamil Nadu"
4138,Tamil Nadu,VELLORE,Vellore,630373,14.805275,77.599013,"Katpadi Taluk, Vellore DistrictVelloreVellore630373Tamil Nadu"
4139,Tamil Nadu,TIRUVALUR,Thiruvallur,600056,24.614615,74.219728,",& S.No.98/5, Senneerkuppam VillageThiruvallurThiruvallur600056Tamil Nadu"
4140,Tamil Nadu,SIVAGANGA,SIVAGANGA,630301,14.18424,77.767526,"KARAIKUDI TALUK, SIVAGANGA DISTRICT,SIVAGANGASIVAGANGA630301Tamil Nadu"
4141,Tamil Nadu,KRISHNAGIRI,KRISHNAGIRI,635109,11.226957,77.361025,"HOSUR TALUK, KRISHNAGIRI DISTRICTKRISHNAGIRIKRISHNAGIRI635109Tamil Nadu"
4142,Tamil Nadu,PUDUKKOTAI,Pudhukotai,622104,15.94332,77.86771,"Parambur Village ,Illupur taluka ,PudhukotaiPudhukotai622104Tamil Nadu"
4143,Tamil Nadu,COIMBATORE,Coimbatore,643005,22.407452,71.2730815,Udhagamandalam TalukCoimbatoreCoimbatore643005Tamil Nadu
4144,Tamil Nadu,VELLORE,Vellore,635810,23.493325,80.083885,"Pernambut Village,Gudiyatham TalukaVelloreVellore635810Tamil Nadu"
4145,Tamil Nadu,DINDIGUL,Dindiugal,624401,27.738335,76.549117,"RD, Lingavadi Village, Natham Taluka,DindiugalDindiugal624401Tamil Nadu"
4146,Tamil Nadu,COIMBATORE,Coimbatore,641107,27.543284,75.049092,"Annur Taluka,Coimbatore District,CoimbatoreCoimbatore641107Tamil Nadu"
4147,Tamil Nadu,TIRUPPUR,Tiruppur,642207,12.158471,78.18286,"Udumalapettai Taluk, Tiruppur DistrictTiruppurTiruppur642207Tamil Nadu"
4148,Tamil Nadu,MADURAI,Madurai,625503,14.783432,75.403535,"Palamedu Village, Vadipatti Taluk,MaduraiMadurai625503Tamil Nadu"
4149,Tamil Nadu,KRISHNAGIRI,Krishnagiri,635107,11.487827,78.152432,"Village and Taluk, Krishnagiri DistrictKrishnagiriKrishnagiri635107Tamil Nadu"
4150,Tamil Nadu,THOOTHUKUDI,Thoothukudi,628712,11.519594,78.149198,"South Veerapandiapuram, ThoothukudiThoothukudiThoothukudi628712Tamil Nadu"
4151,Tamil Nadu,MADURAI,Madurai,625106,11.339454,77.642563,"Ambalakaranpatti, Melur Taluka,MaduraiMadurai625106Tamil Nadu"
4152,Tamil Nadu,KANCHIPURAM,Kanchipuram,631551,21.622542,71.219732,Kanchipuram Tk & DTKanchipuramKanchipuram631551Tamil Nadu
4153,Tamil Nadu,VELLORE,Vellore,631051,22.044468,71.246101,"Nemili Taluka,Vellore District,VelloreVellore631051Tamil Nadu"
4154,Tamil Nadu,KANCHIPURAM,Kanchepuram,603305,22.376715,70.050175,"Nelvoypalayam Village(Kandikai), CheyyurKanchepuramKanchepuram603305Tamil Nadu"
4155,Tamil Nadu,TIRUNELVELI,Tirunelveli,627151,22.272594,73.428725,Tirunelveli DistrictTirunelveliTirunelveli627151Tamil Nadu
4156,Tamil Nadu,DHARMAPURI,Dharmapuri,636803,18.910635,75.030826,Dharmapuri Taluka & DistrictDharmapuriDharmapuri636803Tamil Nadu
4157,Tamil Nadu,TIRUVANNAMALAI,Thiruvannamalai,606703,30.92838,75.856087,"Chengam Taluk, Thiruvannamalai District,ThiruvannamalaiThiruvannamalai606703Tamil Nadu"
4158,Tamil Nadu,KRISHNAGIRI,Krishnagiri,635306,28.644382,73.85401,"Pochampalli Taluka, KrishnagiriKrishnagiriKrishnagiri635306Tamil Nadu"
4159,Tamil Nadu,VIRUDNAGAR,Virudhunagar,626130,26.942588,76.582368,"Sengamalanatchiyarpuram, Sivakasi TalukVirudhunagarVirudhunagar626130Tamil Nadu"
4160,Tamil Nadu,VIRUDNAGAR,Virudhunagar,626203,11.235047,79.309904,"Main Rd,E.Muthulingapuram Vilg,Sattur TaVirudhunagarVirudhunagar626203Tamil Nadu"
4161,Tamil Nadu,TIRUVALUR,Thiruvallur,631209,11.489118,79.755702,ThiruvallurThiruvallurThiruvallur631209Tamil Nadu
4162,Tamil Nadu,TIRUPPUR,Tirupur,638657,12.675234,77.44854,"Dharapuram Taluka, Tirupur DistrictTirupurTirupur638657Tamil Nadu"
4163,Tamil Nadu,ARIYALUR,Ariyalur,621804,14.361457,79.716407,"Chinadhamani Village, Udaiyarapalayam TKAriyalur621804Tamil Nadu"
4164,Tamil Nadu,COIMBATORE,Coimbatore,642001,17.470572,79.268745,"Pollachi Taluk, CoimbatoreCoimbatoreCoimbatore642001Tamil Nadu"
4165,Tamil Nadu,KAMARAJAR,Krishnagiri,635107,11.310892,76.957613,"Mallachandiram Village, Denkanikottai TaKrishnagiriKrishnagiri635107Tamil Nadu"
4166,Tamil Nadu,SIVAGANGA,Sivagangai,630561,24.07818,86.987588,"Sivagangai Taluka, Sivagangai DistrictSivagangaiSivagangai630561Tamil Nadu"
4167,Tamil Nadu,VILLUPPURAM,Villupuram,607202,29.969359,77.046618,"Kallakurichi Taluk, Villupuram Dist.VillupuramVillupuram607202Tamil Nadu"
4168,Tamil Nadu,VELLORE,Vellore,632602,18.663196,73.811033,"Gudiyatham Taluk, Vellore DistVelloreVellore632602Tamil Nadu"
4169,Tamil Nadu,CHENNAI,Chennai,600039,26.5449,78.7894,"Perambur Village, Pursawakkam taluka,ChennaiChennai600039Tamil Nadu"
4170,Tamil Nadu,TIRUVALUR,Thiruvallur,601201,20.729578,80.012365,Gummudipoondi TkThiruvallurThiruvallur601201Tamil Nadu
4171,Tamil Nadu,PUDUKKOTAI,Pudukottai,614616,24.232434,77.050399,"Aranthangi Town , Aranthangi talukaPudukottaiPudukottai614616Tamil Nadu"
4172,Tamil Nadu,PUDUKKOTAI,Pudukottai,622507,23.893996,72.121755,"Thirumayam Taluk,Pudukottai Dist,PudukottaiPudukottai622507Tamil Nadu"
4173,Tamil Nadu,KARUR,Karur,639006,20.83717,70.520257,"Karur Taluk, Karur DistKarurKarur639006Tamil Nadu"
4174,Tamil Nadu,RAMANATHAPURAM,Ramanathapuram,623701,19.0026,73.965597,"Ramanathapuram Taluka & District,RamanathapuramRamanathapuram623701Tamil Nadu"
4175,Tamil Nadu,TUTICORIN,Tuticorin,628851,16.768217,74.154753,Ramanthapuram VillageTuticorinTuticorin628851Tamil Nadu
4176,Tamil Nadu,PUDUKKOTAI,Pudhukotai,622504,29.597667,77.049072,"Pudhukotai Dt , TamilnaduPudhukotaiPudhukotai622504Tamil Nadu"
4177,Tamil Nadu,TIRUNELVELI,Tirunelveli,627861,29.796264,76.911775,"Kaluneerkulam Village,Alangulam Taluk,TirunelveliTirunelveli627861Tamil Nadu"
4178,Tamil Nadu,TIRUNELVELI,Tirunelveli,627806,28.093146,77.029396,Market To Avudayanoor RoadTirunelveliTirunelveli627806Tamil Nadu
4179,Tamil Nadu,NAMAKKAL,Namakkal,637407,25.973075,74.478813,Namakkal Dist.NamakkalNamakkal637407Tamil Nadu
4180,Tamil Nadu,PUDUKKOTAI,Pudukkottai,622504,18.611882,84.141996,"Village & Taluka Kulathur,PudukkottaiPudukkottai622504Tamil Nadu"
4181,Tamil Nadu,COIMBATORE,Coimbatore,641022,13.066035,80.094263,"(Manikaranpalayam)Village, Annur TalukCoimbatoreCoimbatore641022Tamil Nadu"
4182,Tamil Nadu,KANCHIPURAM,Kanchippuram,602106,13.118738,78.085548,"Sriperumbathur Taluka, KanchipuramKanchippuramKanchippuram602106Tamil Nadu"
4183,Tamil Nadu,VELLORE,Vellore,635653,13.522684,76.189082,"Thirupathur Taluka, Vellore DistrictVelloreVellore635653Tamil Nadu"
4184,Tamil Nadu,CHENNAI,Chennai.,600052,12.449767,79.062468,"Amabathur Tk, Chennai.Tamilnadu.Chennai.Chennai.600052Tamil Nadu"
4185,Tamil Nadu,SALEM,Salem,636138,15.616003,79.622524,"P.N Palayam (T.K),SalemSalem636138Tamil Nadu"
4186,Tamil Nadu,SIVAGANGA,Sivagangai,630710,21.895241,86.762472,"Ilayankudi Taluka, Sivagangai District,SivagangaiSivagangai630710Tamil Nadu"
4187,Tamil Nadu,TIRUNELVELI,Thiruvannamalai,604501,16.666066,76.313274,"Vandavasi Taluka,ThiruvannamalaiThiruvannamalai604501Tamil Nadu"
4188,Tamil Nadu,TIRUVALUR,Thiruvallur,631207,24.7027,71.6626,"Melapoodi Village, Pallipattu TkThiruvallurThiruvallur631207Tamil Nadu"
4189,Tamil Nadu,TIRUVALUR,Thiruvallur,631027,18.368374,83.601339,"Pallipet Tk, ThiruvallurThiruvallurThiruvallur631027Tamil Nadu"
4190,Tamil Nadu,SALEM,Salem,636451,11.3657,77.77331,"Metcheri Main Road, Vellar(P), Mettur(tkSalemSalem636451Tamil Nadu"
4191,Tamil Nadu,VILLUPPURAM,Villupuram,604153,21.298354,76.191062,"Shankarapuram Taluk, VillupuramVillupuramVillupuram604153Tamil Nadu"
4192,Tamil Nadu,ERODE,Erode,638311,20.513489,79.410712,"Nerinjipettai Village, Anthiyur TalukErodeErode638311Tamil Nadu"
4193,Tamil Nadu,KANIYAKUMARI,Kanyakaumari,629166,18.503503,78.807416,KanyakaumariKanyakaumariKanyakaumari629166Tamil Nadu
4194,Tamil Nadu,VILLUPPURAM,Villupuram,605757,14.581452,78.6633,"Thirukovilur Taluk, Villupuram DistrictVillupuramVillupuram605757Tamil Nadu"
4195,Tamil Nadu,TIRUVALUR,Thiruvallur,631206,14.645481,77.3425141347,"Krishnasamuthiram Village,Tiruttani Tk,ThiruvallurThiruvallur631206Tamil Nadu"
4196,Tamil Nadu,NAMAKKAL,Namakkal,637201,26.212225,73.313223,"Paramathi velur Taluk, Namakkal Dist.NamakkalNamakkal637201Tamil Nadu"
4197,Tamil Nadu,SIVAGANGA,Sivagangai,630606,13.594309,79.337073,"Sivagangai District, Tamil NaduSivagangaiSivagangai630606Tamil Nadu"
4198,Tamil Nadu,SALEM,Salem,636302,13.657272,78.270333,"Jagirammapalayam Village,SalemSalem636302Tamil Nadu"
4199,Tamil Nadu,CHENNAI,Chennai,600081,17.422074,78.827285,"Tondiarpet Village& Taluka, Chennai DistChennaiChennai600081Tamil Nadu"
4200,Tamil Nadu,DHARMAPURI,Dharmapuri,636902,11.794748,78.865586,"Harur taluk, Dharmapuri DistrictDharmapuriDharmapuri636902Tamil Nadu"
4201,Tamil Nadu,PERAMBALUR,Perambalur,621117,12.832332,79.666126,"Thuraimangalam Village,PerambalurPerambalur621117Tamil Nadu"
4202,Tamil Nadu,KRISHNAGIRI,Krishnagiri,635001,12.595925,79.942667,Taluka& District KrishnagiriKrishnagiriKrishnagiri635001Tamil Nadu
4203,Tamil Nadu,COIMBATORE,Coimbatore,641015,24.109901,72.598088,"Uppilipalayam Village, Coimbatore TalukCoimbatoreCoimbatore641015Tamil Nadu"
4204,Tamil Nadu,COIMBATORE,Coimbatore,641108,24.071111,72.623115,"Coimbatore North Taluka,CoimbatoreCoimbatore641108Tamil Nadu"
4205,Tamil Nadu,VELLORE,Vellore,635851,16.208694,77.438541,"Tirupattur Taluk, Vellore Dist.VelloreVellore635851Tamil Nadu"
4206,Tamil Nadu,TIRUNELVELI,Tirunelveli,627851,16.271798,80.192796,"Alankulam Taluk,TirunelveliTirunelveli627851Tamil Nadu"
4207,Tamil Nadu,TIRUVANNAMALAI,Tiruvannamalai,632317,16.138672,76.531119,"Sathyavijayanagaram Village, Arani TalukTiruvannamalaiTiruvannamalai632317Tamil Nadu"
4208,Tamil Nadu,NAMAKKAL,Namakkal,636202,11.3504672,78.9516554,"Rasipuram Taluk, NamakkalNamakkalNamakkal636202Tamil Nadu"
4209,Tamil Nadu,KARUR,Karur,621313,11.928079,78.345642,"Rachander Tirumalai Village,KarurKarur621313Tamil Nadu"
4210,Tamil Nadu,RAMANATHAPURAM,Ramanathapuram,623704,21.430878,71.993237,"Muthukalathur Taluk,RamanathapuramRamanathapuram623704Tamil Nadu"
4211,Tamil Nadu,PUDUKKOTAI,PUDUKOTTAI,622401,17.494967,74.360694,PONNAMARAVATHI TALUKPUDUKOTTAIPUDUKOTTAI622401Tamil Nadu
4212,Tamil Nadu,COIMBATORE,Coimbatore,641027,24.68968,80.193359,"Sanganur/Kannappa Nagar Village,CoimbatoreCoimbatore641027Tamil Nadu"
4213,Tamil Nadu,TIRUNELVELI,Tirunelveli,627354,23.181208,81.585071,"Moolakaraipatti Town Panchayat,TirunelveliTirunelveli627354Tamil Nadu"
4214,Tamil Nadu,SALEM,Salem,636306,23.686682,73.250131,"Vellalapuram Village, Edappadi Taluka,SalemSalem636306Tamil Nadu"
4215,Tamil Nadu,SALEM,Salem,636112,20.765486,72.959424,"Thalaivasal Village, Attur Taluka,SalemSalem636112Tamil Nadu"
4216,Tamil Nadu,CHENNAI,Chennai,600117,21.651306,75.615347,"Pallavaram Village & Taluka,ChennaiChennai600117Tamil Nadu"
4217,Tamil Nadu,VELLORE,Vellore,631003,21.15448,78.35067,"Kainoor Village, Arakonam Taluk,VelloreVellore631003Tamil Nadu"
4218,Tamil Nadu,TIRUCHIRAPPALLI,Tiruchirappalli,621306,19.623455,76.411461,Manapparai TalukTiruchirappalliTiruchirappalli621306Tamil Nadu
4219,Tamil Nadu,TIRUVALUR,Thiruvallur,602026,20.361306,74.850884,"Ammambakkam Village, Uthukottai TalikThiruvallurThiruvallur602026Tamil Nadu"
4220,Tamil Nadu,VELLORE,VELLORE,632009,29.706985,78.257359,"VELLORE TALUK,VELLORE DISTRICT,VELLOREVELLORE632009Tamil Nadu"
4221,Tamil Nadu,CHENNAI,Chennai,600060,26.733005,80.354533,"Madhavaram Village & Taluka,ChennaiChennai600060Tamil Nadu"
4222,Tamil Nadu,TUTICORIN,Tuticorin,628001,27.864494,75.466684,"ECR Main Road, Ottapidaram Taluk,TuticorinTuticorin628001Tamil Nadu"
4223,Tamil Nadu,COIMBATORE,Coimbatore,641016,23.93004,73.5692,"Sulur Taluk,CoimbatoreCoimbatore641016Tamil Nadu"
4224,Tamil Nadu,KARUR,Karur,621301,27.186553,75.330263,"Kadavur Taluk,KarurKarur621301Tamil Nadu"
4225,Tamil Nadu,TIRUVALUR,Thiruvallur,631211,30.924692,75.892012,"Chinnakadambur Village, Tiruttani TkThiruvallurThiruvallur631211Tamil Nadu"
4226,Tamil Nadu,TUTICORIN,Tuticorin,628502,14.646357,75.622729,"Kovilpatti, TuticorinTuticorinTuticorin628502Tamil Nadu"
4227,Tamil Nadu,NAGAPPATTINAM,Nagapatinam,610210,10.972108,76.855416,"Thirukuvalai  Taluk, Nagapatinam   DistrNagapatinamNagapatinam610210Tamil Nadu"
4228,Tamil Nadu,NILGIRIS,Nilgiris,643217,10.259639,78.658284,"Kothagiri Taluka, Nilgiris District,NilgirisNilgiris643217Tamil Nadu"
4229,Tamil Nadu,TIRUVALUR,Thiruvallur,631209,12.122149,76.657555,"Gummidipoondi Tk, ThiruvallurThiruvallurThiruvallur631209Tamil Nadu"
4230,Tamil Nadu,MADURAI,Ramanathapuram,623308,16.51097,78.48054,"Panichakudi Village, Tiruvadanai Taluk,RamanathapuramRamanathapuram623308Tamil Nadu"
4231,Tamil Nadu,KANCHIPURAM,Kanchipuram,603204,16.19845,77.78229,"Thirukkatchur Village,KanchipuramKanchipuram603204Tamil Nadu"
4232,Tamil Nadu,KANIYAKUMARI,Kanyakumari,629166,13.902047,77.244269,"Kalkulam Taluk,KanyakumariKanyakumari629166Tamil Nadu"
4233,Tamil Nadu,VIRUDNAGAR,Virudhunagar,626001,12.847539,80.222829,"Mallankinar Road,Virudhunagar Taluk,VirudhunagarVirudhunagar626001Tamil Nadu"
4234,Tamil Nadu,TIRUVALUR,Thiruvallur(Greater Chennai),600058,12.638293,77.912021,"Ambathur Taluk,Thiruvallur(Greater Chennai)Thiruvallur(Greater Chennai)600058Tamil Nadu"
4235,Tamil Nadu,KRISHNAGIRI,Krishnagiri,635113,12.14036,78.14536,"Denkanikottai Taluka,KrishnagiriKrishnagiri635113Tamil Nadu"
4236,Tamil Nadu,COIMBATORE,Coimbatore,641008,12.104776,76.55621,"Coimbatore Taluka,CoimbatoreCoimbatore641008Tamil Nadu"
4237,Tamil Nadu,KANIYAKUMARI,Kanyakumari,629163,9.251275,78.788142,"Kuzhithurai,KanyakumariKanyakumari629163Tamil Nadu"
4238,Tamil Nadu,TIRUNELVELI,Vellore,635601,19.657461,84.412997,"Kasinayakkanpatti Village,VelloreVellore635601Tamil Nadu"
4239,Tamil Nadu,NAGAPPATTINAM,Nagapattinam,614806,23.973179,87.609672,"Senbagarayanallur Village,NagapattinamNagapattinam614806Tamil Nadu"
4240,Tamil Nadu,PUDUKKOTAI,Pudhukotai,622301,23.446577,72.393821,"Alangudi Village,Alangudi Taluka,PudhukotaiPudhukotai622301Tamil Nadu"
4241,Tamil Nadu,DHARMAPURI,Dharmapuri,635853,14.886709,79.015712,Theerthamalai VillageDharmapuriDharmapuri635853Tamil Nadu
4242,Tamil Nadu,TIRUCHIRAPPALLI,Trichy,621105,17.94019,78.117406,"Lalgudi Taluk, Trichy DistrictTrichyTrichy621105Tamil Nadu"
4243,Tamil Nadu,TIRUVANNAMALAI,Thiruvannamalai,606755,12.9793135,80.2043702,"Thiruvannamalai Taluk,ThiruvannamalaiThiruvannamalai606755Tamil Nadu"
4244,Tamil Nadu,KRISHNAGIRI,Krishnagiri,635001,14.334446,80.072138,Krishnagiri Taluk & DistrictKrishnagiriKrishnagiri635001Tamil Nadu
4245,Tamil Nadu,CUDDALORE,Cuddalore,608301,13.392069,79.741175,"Kattumannarkoil Taluk,CuddaloreCuddalore608301Tamil Nadu"
4246,Tamil Nadu,KRISHNAGIRI,Krishngiri,635154,16.97091,79.876825,"Kaveripattinam,KrishngiriKrishngiri635154Tamil Nadu"
4247,Tamil Nadu,CHENNAI,Chennai,600058,12.12867,78.35115,"Athipattu, Ambattur Taluka,ChennaiChennai600058Tamil Nadu"
4248,Tamil Nadu,THENI,Theni,625518,17.337449,78.154858,"Uthamapalayam Taluk,Gudalur Post,TheniTheni625518Tamil Nadu"
4249,Tamil Nadu,TIRUNELVELI,Tirunelveli,627011,8.108957,77.433268,TirunelveliTirunelveli627011Tamil Nadu
4250,Tamil Nadu,VELLORE,Vellore,635805,23.549476,73.219061,"Pernambut Taluk,VelloreVellore635805Tamil Nadu"
4251,Tamil Nadu,DHARMAPURI,Dharmapuri,636902,19.424014,77.895907,"Moperipatti Taluka,DharmapuriDharmapuri636902Tamil Nadu"
4252,Tamil Nadu,THIRUVARUR,Thiruvarur,610103,22.652444,74.518068,Thiruvarur Taluka & DistrictThiruvarurThiruvarur610103Tamil Nadu
4253,Tamil Nadu,VELLORE,Vellore,632209,28.248991,75.05834,"Chennangkuppam village, Katpadi TalukaVelloreVellore632209Tamil Nadu"
4254,Tamil Nadu,PUDUKKOTAI,Pudhukottai,622209,27.8415513,73.2304486,"Thirumayam Taluka,PudhukottaiPudhukottai622209Tamil Nadu"
4255,Tamil Nadu,COIMBATORE,Coimbatore,642003,23.47625,75.444083,"Pollachi Tk,CoimbatoreCoimbatore642003Tamil Nadu"
4256,Tamil Nadu,TIRUNELVELI,Tirunelveli,627415,27.189865,75.768191,"Alangulam Taluk, TirunelveliTirunelveliTirunelveli627415Tamil Nadu"
4257,Tamil Nadu,KANCHIPURAM,KANCHEEPURAM,600016,26.073144,71.608909,"ST.THOMAS MOUNT, TAMBARAM TALUK,KANCHEEPURAMKANCHEEPURAM600016Tamil Nadu"
4258,Tamil Nadu,TIRUCHIRAPPALLI,Trichy,620003,9.275755,77.829787,"Victoria Road, Worraiyur Taluka,TrichyTrichy620003Tamil Nadu"
4259,Tamil Nadu,KRISHNAGIRI,Krishnagiri,635104,26.219675,72.17965,"Salinayanapalli Vilage,Krishnagiri TalukKrishnagiriKrishnagiri635104Tamil Nadu"
4260,Tamil Nadu,VILLUPPURAM,Villupuram,604301,26.87156,80.881197,"Alangkuppam Village,VillupuramVillupuram604301Tamil Nadu"
4261,Tamil Nadu,VIRUDNAGAR,Virudhunagar,626141,15.9148,77.5634,"Malli Village, Srivilliputhur Taluk,VirudhunagarVirudhunagar626141Tamil Nadu"
4262,Tamil Nadu,TIRUNELVELI,Tirunelveli,627857,10.495659,77.293502,TirunelveliTirunelveli627857Tamil Nadu
4263,Tamil Nadu,CUDDALORE,Cuddalore,606106,10.801313,77.141545,"Tittagudi Taluk,CuddaloreCuddalore606106Tamil Nadu"
4264,Tamil Nadu,SIVAGANGA,Sivagangai,630551,10.968311,77.008748,"Kattenthan Sukanurani Village,SivagangaiSivagangai630551Tamil Nadu"
4265,Tamil Nadu,DINDIGUL,Dindugal,624802,23.868567,71.734295,"Velvar Kottai Village,Vedachandur TalukaDindugalDindugal624802Tamil Nadu"
4266,Tamil Nadu,SIVAGANGA,Sivagangai,630606,20.98172,75.085308,"Manamadurai Taluk,SivagangaiSivagangai630606Tamil Nadu"
4267,Tamil Nadu,VELLORE,Velllore,635701,17.288418,75.869899,"Vaniambadi Taluk,VellloreVelllore635701Tamil Nadu"
4268,Tamil Nadu,PERAMBALUR,Perambalur,621117,11.588865,77.658608,"Veppanthattai Taluka,PerambalurPerambalur621117Tamil Nadu"
4269,Tamil Nadu,KANIYAKUMARI,Kanyakumari,629801,11.226056,75.836549,"Kalkulam Taluk,KanyakumariKanyakumari629801Tamil Nadu"
4270,Tamil Nadu,VELLORE,Vellore,635804,16.211984,77.310387,"Ambur Taluka,VelloreVellore635804Tamil Nadu"
4271,Tamil Nadu,VELLORE,Vellore,632503,12.897782,79.931041,"(Thakkankulam), Arcot Taluka,VelloreVellore632503Tamil Nadu"
4272,Tamil Nadu,KRISHNAGIRI,Krishnagiri,635121,12.871957,79.047503,"Madepalli PO,KrishnagiriKrishnagiri635121Tamil Nadu"
4273,Tamil Nadu,COIMBATORE,Coimbatore,642006,25.444595,71.37756,"Pollachi Taluk,CoimbatoreCoimbatore642006Tamil Nadu"
4274,Tamil Nadu,VELLORE,Vellore,635811,27.54604,71.149303,"Venkatasamuthiram Village, Ambur Taluk,VelloreVellore635811Tamil Nadu"
4275,Tamil Nadu,THENI,Theni,625203,13.904421,75.596298,"Periyakulam Taluk,TheniTheni625203Tamil Nadu"
4276,Tamil Nadu,SIVAGANGA,Sivaganga,630709,18.383578,83.674093,"Ilayangudi Taluk,SivagangaSivaganga630709Tamil Nadu"
4277,Tamil Nadu,DHARMAPURI,Dharmapuri,636808,11.00988,77.200352,"Palacode Taluk,DharmapuriDharmapuri636808Tamil Nadu"
4278,Tamil Nadu,TIRUVALUR,Thiruvallur,600052,13.056154,77.711345,"Venkateswara Nagar Part-4,ThiruvallurThiruvallur600052Tamil Nadu"
4279,Tamil Nadu,DHARMAPURI,Dharmapuri,636810,12.9079167,77.6288363,"Pennagaram Taluk,DharmapuriDharmapuri636810Tamil Nadu"
4280,Tamil Nadu,SIVAGANGA,Sivagangai,630002,12.908846,77.585888,"New ward-3,Block-45,Sivagangai630002Tamil Nadu"
4281,Tamil Nadu,RAMANATHAPURAM,Ramanathapuram,623530,20.127076,86.196102,"Paramakudi Taluk,RamanathapuramRamanathapuram623530Tamil Nadu"
4282,Tamil Nadu,COIMBATORE,Coimbatore,641008,19.6753,84.822,"Perur Taluk,CoimbatoreCoimbatore641008Tamil Nadu"
4283,Tamil Nadu,COIMBATORE,Coimbatore,641105,9.162632,77.87923,"Madukarai Village, Coimbatore southCoimbatoreCoimbatore641105Tamil Nadu"
4284,Tamil Nadu,COIMBATORE,Coimbatore,641032,12.251656,78.287269,"Madukarai Taluka,CoimbatoreCoimbatore641032Tamil Nadu"
4285,Tamil Nadu,CHENNAI,Chennai,600126,12.772873,79.872586,"Noothancheri,ChennaiChennai600126Tamil Nadu"
4286,Tamil Nadu,KARUR,Karur,639002,12.820663,80.077034,"Andankoil west Village,Manmangalam talukKarurKarur639002Tamil Nadu"
4287,Tamil Nadu,KRISHNAGIRI,Krishnagiri,635117,21.17021,75.694603,"Shoolagiri Taluk,KrishnagiriKrishnagiri635117Tamil Nadu"
4288,Tamil Nadu,TIRUNELVELI,Tirunelveli,627117,22.515426,72.4080646,"Radhapuram Taluk,TirunelveliTirunelveli627117Tamil Nadu"
4289,Tamil Nadu,TIRUNELVELI,Tirunelveli,627005,16.370318,74.150603,"Palayamkottai Taluk,TirunelveliTirunelveli627005Tamil Nadu"
4290,Tamil Nadu,SALEM,Salem,636453,23.65786305,75.87457276,"Mettur Taluk,SalemSalem636453Tamil Nadu"
